web-scraper-order,web-scraper-start-url,name,name-href,all critic,all critic-href,review,Rating,Genre,language,Release Date (Theaters),Release Date (Streaming),Distributor
"1676882482-34576","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","The film refuses to sanitize life's most daunting aspects in favor of vapid distraction.","","","","","",""
"1676882482-34577","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Animation is clearly cinema, and this film is further proof of that.  [Full review in Spanish]","","","","","",""
"1676882482-34578","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","There have been many versions of Collodi’s tale, but none have the thematic richness of del Toro’s work.","","","","","",""
"1676882482-34579","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","I’ve seen many takes on “Pinocchio” over the years, but this is the first version to feature a cameo by Mussolini.","","","","","",""
"1676882482-34580","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","This third screen adaptation of Carlo Collodi’s beloved 1883 novel in three years might just be the one that endures.","","","","","",""
"1676882482-34581","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","The voice cast was well-chosen, and they don’t disappoint. Gregory Mann was a great discovery for Pinocchio. His exuberance conveys Pinocchio’s essential innocence, and he sings beautifully.","","","","","",""
"1676882482-34582","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Some may find it long at almost two hours. That will depend on whether del Toro’s imagination has done its work. I found it spellbinding.","","","","","",""
"1676882482-34583","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Maybe they shouldn't have done it as a musical, but other than that I think it is a fabulous film.","","","","","",""
"1676882482-34584","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","It's the integrity of that vision and the power that it gives it that eclipses pretty much any other American animated film we've gotten this year.","","","","","",""
"1676882482-34585","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Del Toro transforms the morality-packed sinister and macabre original tale into an ultimate reflection of the ephemeral, and therefore, the value of life. [Full review in Spanish]","","","","","",""
"1676882482-34586","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Guillermo del Toro’s Pinocchio is one of the most visionary films I have ever seen. The whole movie is a feast for the senses. It is both wildly inventive and deeply affective.","","","","","",""
"1676882482-34587","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","It's hard not to want to repeatedly hit pause to soak in the vivid detail of the puppets and their settings, and to wonder at how it's all created.","","","","","",""
"1676882482-34588","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Whatever I was expecting or wanted this remake of a well-worn story to be, this was better. I can’t say it’s an uplifting Christmas film for the whole family, but it’s certainly a beautiful one.","","","","","",""
"1676882482-34589","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","A bewitching animated masterwork that’s one of the best movies of 2022.","","","","","",""
"1676882482-34590","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Guillermo del Toro's Pinocchio was a refreshing departure from the predictable Disney-esque film. An overwhelming full sensory experience","","","","","",""
"1676882482-34591","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Like Geppetto, Del Toro and his team have masterfully brought to life inanimate objects, so much so that we forget we're seeing plastic figures. [Full review in Spanish]","","","","","",""
"1676882482-34592","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Tender and macabre, happy and sad, sensible and challenging; a vigorous fairytale seasoned with humor and musical numbers, perhaps not always opportune, but always effective... [Full review in Spanish]","","","","","",""
"1676882482-34593","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","What does it mean to be a real boy? Perhaps the answer doesn’t lie in flesh and bone.","","","","","",""
"1676882482-34594","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","The vigor of its images is undeniable and, like its protagonist, the film remains a small and strange creature worthy of love and wonder. [Full review in Spanish]","","","","","",""
"1676882482-34595","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Del Toro interlaces darkness with the utmost tenderness, without fear of being maudlin... [Full review in Spanish]","","","","","",""
"1676882482-34596","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Guillermo del Toro in pure form. [Full review in Spanish]","","","","","",""
"1676882482-34597","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Though the child who sees the film will need some grit, the movie also zips and thrills, the stop-motion wonderfully inventive.","","","","","",""
"1676882482-34598","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","There is a heart underneath all the darkness. Guillermo del Toro's Pinocchio has a very heartfelt and bittersweet ending.","","","","","",""
"1676882482-34599","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Guillermo del Toro’s Pinocchio brought tears and joy to my soul. It’s a moving story that balances humor, heart, and music.","","","","","",""
"1676882482-34600","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Netflix must have called in the Blue Fairy because what better investment could they have made than giving Oscar-winning director Guillermo del Toro the funding needed to finally realize one of his dream projects?","","","","","",""
"1676882482-34601","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Clearly the year's best <i>Pinocchio</i>, a low bar; it is moreover one of the year's best films generally.","","","","","",""
"1676882482-34602","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Guillermo del Toro's Pinocchio","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio","View All Critic Reviews (272)","https://www.rottentomatoes.com/m/guillermo_del_toros_pinocchio/reviews","Not only is Del Toro’s Pinocchio a visual masterpiece, but it's also a masterclass in storytelling and narrative allegory. It is steeped in its own lore, and brimming with the vibrancy of life that emerges through the somber and dreary aesthetics.","","","","","",""
